idRegistro;dtAtual;dht11_umidade;lm35_temperatura;fkSensor;;;
504;2023-11-30 23:40:00;70,2;28,3;1;;;
505;2023-11-24 00:00:00;70,2;27,82;2;;;
506;2023-11-24 00:20:00;70,2;27,33;2;;;
507;2023-11-24 00:40:00;70,2;28,3;2;;;
508;2023-11-24 01:00:00;70,2;27,33;2;;;
509;2023-11-24 01:20:00;70,2;28,3;2;;;
510;2023-11-24 01:40:00;70,2;28,3;2;;;
511;2023-11-24 02:00:00;70,2;27,82;2;;;
512;2023-11-24 02:20:00;70,2;28,3;2;;;
513;2023-11-24 02:40:00;70,2;27,82;2;;;
514;2023-11-24 03:00:00;70,2;26,35;2;;;
515;2023-11-24 03:20:00;70,2;28,3;2;;;
516;2023-11-24 03:40:00;70,2;27,82;2;;;
517;2023-11-24 04:00:00;70,2;27,82;2;;;
518;2023-11-24 04:20:00;70,2;26,84;2;;;
519;2023-11-24 04:40:00;70,2;27,82;2;;;
520;2023-11-24 05:00:00;70,2;27,82;2;;;
521;2023-11-24 05:20:00;70,2;27,33;2;;;
522;2023-11-24 05:40:00;70,2;27,82;2;;;
523;2023-11-24 06:00:00;70,2;27,82;2;;;
524;2023-11-24 06:20:00;70,2;27,33;2;;;
525;2023-11-24 06:40:00;70,2;27,33;2;;;
526;2023-11-24 07:00:00;70,2;28,79;2;;;
527;2023-11-24 07:20:00;70,2;27,82;2;;;
528;2023-11-24 07:40:00;70,2;26,84;2;;;
529;2023-11-24 08:00:00;70,2;27,82;2;;;
530;2023-11-24 08:20:00;70,2;27,82;2;;;
531;2023-11-24 08:40:00;70,2;27,33;2;;;
532;2023-11-24 09:00:00;70,2;27,82;2;;;
533;2023-11-24 09:20:00;70,2;27,33;2;;;
534;2023-11-24 09:40:00;70,2;27,82;2;;;
535;2023-11-24 10:00:00;70,2;27,33;2;;;
536;2023-11-24 10:20:00;70,2;27,82;2;;;
537;2023-11-24 10:40:00;70,2;27,82;2;;;
538;2023-11-24 11:00:00;70,2;27,33;2;;;
539;2023-11-24 11:20:00;70,2;27,82;2;;;
540;2023-11-24 11:40:00;70,2;27,82;2;;;
541;2023-11-24 12:00:00;70,2;27,82;2;;;
542;2023-11-24 12:20:00;70,2;28,3;2;;;
543;2023-11-24 12:40:00;70,2;28,79;2;;;
544;2023-11-24 13:00:00;70,2;27,82;2;;;
545;2023-11-24 13:20:00;70,2;27,82;2;;;
546;2023-11-24 13:40:00;70,2;27,82;2;;;
547;2023-11-24 14:00:00;70,2;27,82;2;;;
548;2023-11-24 14:20:00;70,2;27,82;2;;;
549;2023-11-24 14:40:00;70,2;27,82;2;;;
550;2023-11-24 15:00:00;70,2;27,82;2;;;
551;2023-11-24 15:20:00;70,2;27,33;2;;;
552;2023-11-24 15:40:00;70,2;27,33;2;;;
553;2023-11-24 16:00:00;70,2;28,3;2;;;
554;2023-11-24 16:20:00;70,2;27,82;2;;;
555;2023-11-24 16:40:00;70,2;21,96;2;;;
556;2023-11-24 17:00:00;70,2;22,94;2;;;
557;2023-11-24 17:20:00;70,2;21,96;2;;;
558;2023-11-24 17:40:00;70,2;22,94;2;;;
559;2023-11-24 18:00:00;70,2;21,96;2;;;
560;2023-11-24 18:20:00;70,2;22,94;2;;;
561;2023-11-24 18:40:00;70,2;20,98;2;;;
562;2023-11-24 19:00:00;70,2;22,45;2;;;
563;2023-11-24 19:20:00;70,2;21,96;2;;;
564;2023-11-24 19:40:00;70,2;22,45;2;;;
565;2023-11-24 20:00:00;70,2;21,47;2;;;
566;2023-11-24 20:20:00;70,2;22,94;2;;;
567;2023-11-24 20:40:00;70,2;20,98;2;;;
568;2023-11-24 21:00:00;70,2;22,45;2;;;
569;2023-11-24 21:20:00;70,2;21,47;2;;;
570;2023-11-24 21:40:00;70,2;22,45;2;;;
571;2023-11-24 22:00:00;70,2;21,96;2;;;
572;2023-11-24 22:20:00;70,2;22,45;2;;;
573;2023-11-24 22:40:00;70,2;19,03;2;;;
574;2023-11-25 00:00:00;70,2;20,5;2;;;
575;2023-11-25 00:20:00;70,2;22,45;2;;;
576;2023-11-25 00:40:00;70,2;21,96;2;;;
577;2023-11-25 00:00:00;70,2;22,45;2;;;
578;2023-11-25 00:20:00;70,2;22,45;2;;;
579;2023-11-25 00:40:00;70,2;21,47;2;;;
580;2023-11-25 01:00:00;70,2;21,47;2;;;
581;2023-11-25 01:20:00;70,2;20,98;2;;;
582;2023-11-25 01:40:00;70,2;20,98;2;;;
583;2023-11-25 02:00:00;70,2;22,45;2;;;
584;2023-11-25 02:20:00;70,2;21,47;2;;;
585;2023-11-25 02:40:00;70,2;21,47;2;;;
586;2023-11-25 03:00:00;70,2;21,96;2;;;
587;2023-11-25 03:20:00;70,2;24,4;2;;;
588;2023-11-25 03:40:00;70,2;21,96;2;;;
589;2023-11-25 04:00:00;70,2;21,47;2;;;
590;2023-11-25 04:20:00;70,2;20,98;2;;;
591;2023-11-25 04:40:00;70,2;22,94;2;;;
592;2023-11-25 05:00:00;70,2;21,96;2;;;
593;2023-11-25 05:20:00;70,2;22,45;2;;;
594;2023-11-25 05:40:00;70,2;20,98;2;;;
595;2023-11-25 06:00:00;70,2;21,96;2;;;
596;2023-11-25 06:20:00;70,2;20,98;2;;;
597;2023-11-25 06:40:00;70,2;22,45;2;;;
598;2023-11-25 07:00:00;70,2;21,47;2;;;
599;2023-11-25 07:20:00;70,2;21,96;2;;;
600;2023-11-25 07:40:00;70,2;21,47;2;;;
601;2023-11-25 08:00:00;70,2;22,94;2;;;
602;2023-11-25 08:20:00;70,2;21,47;2;;;
603;2023-11-25 08:40:00;70,2;22,94;2;;;
604;2023-11-25 09:00:00;70,2;20,98;2;;;
605;2023-11-25 09:20:00;70,2;22,94;2;;;
606;2023-11-25 09:40:00;70,2;20,5;2;;;
607;2023-11-25 10:00:00;70,2;22,45;2;;;
608;2023-11-25 10:20:00;70,2;20,01;2;;;
609;2023-11-25 10:40:00;70,2;21,96;2;;;
610;2023-11-25 11:00:00;70,2;20,98;2;;;
611;2023-11-25 11:20:00;70,2;22,45;2;;;
612;2023-11-25 11:40:00;70,2;21,47;2;;;
613;2023-11-25 12:00:00;70,2;21,96;2;;;
614;2023-11-25 12:20:00;70,2;21,47;2;;;
615;2023-11-25 12:40:00;70,2;21,96;2;;;
616;2023-11-25 13:00:00;70,2;20,5;2;;;
617;2023-11-25 13:20:00;70,2;21,47;2;;;
618;2023-11-25 13:40:00;70,2;20,98;2;;;
619;2023-11-25 14:00:00;70,2;21,96;2;;;
620;2023-11-25 14:20:00;70,2;20,98;2;;;
621;2023-11-25 14:40:00;70,2;21,47;2;;;
622;2023-11-25 15:00:00;70,2;20,98;2;;;
623;2023-11-25 15:20:00;70,2;21,96;2;;;
624;2023-11-25 15:40:00;70,1;20,98;2;;;
625;2023-11-25 16:00:00;70,1;28,3;2;;;
626;2023-11-25 16:20:00;70,1;33,67;2;;;
627;2023-11-25 16:40:00;70,1;30,74;2;;;
628;2023-11-25 17:00:00;70,1;34,65;2;;;
629;2023-11-25 17:20:00;70,1;28,3;2;;;
630;2023-11-25 17:40:00;70,1;33,67;2;;;
631;2023-11-25 18:00:00;70,1;30,26;2;;;
632;2023-11-25 18:20:00;70,1;31,72;2;;;
633;2023-11-25 18:40:00;70,1;29,28;2;;;
634;2023-11-25 19:00:00;70,1;34,65;2;;;
635;2023-11-25 19:20:00;70,1;30,26;2;;;
636;2023-11-25 19:40:00;70,1;32,7;2;;;
637;2023-11-25 20:00:00;70,1;31,23;2;;;
638;2023-11-25 20:20:00;70,1;30,74;2;;;
639;2023-11-25 20:40:00;70,1;29,77;2;;;
640;2023-11-25 21:00:00;70,1;32,21;2;;;
641;2023-11-25 21:20:00;70,1;29,77;2;;;
642;2023-11-25 21:40:00;70,1;33,67;2;;;
643;2023-11-25 22:00:00;70,1;30,26;2;;;
644;2023-11-25 22:20:00;70,1;33,67;2;;;
645;2023-11-25 22:40:00;70,1;32,21;2;;;
646;2023-11-26 01:00:00;70,1;28,79;2;;;
647;2023-11-26 01:20:00;70,1;32,7;2;;;
648;2023-11-26 01:40:00;70,1;31,72;2;;;
649;2023-11-26 00:00:00;70,1;31,23;2;;;
650;2023-11-26 00:20:00;70,1;27,33;2;;;
651;2023-11-26 00:40:00;70,1;32,21;2;;;
652;2023-11-26 01:00:00;70,1;29,28;2;;;
653;2023-11-26 01:20:00;70,1;33,18;2;;;
654;2023-11-26 01:40:00;70,1;30,26;2;;;
655;2023-11-26 02:00:00;70,1;33,18;2;;;
656;2023-11-26 02:20:00;70,1;30,74;2;;;
657;2023-11-26 02:40:00;70,1;32,21;2;;;
658;2023-11-26 03:00:00;70,1;30,26;2;;;
659;2023-11-26 03:20:00;70,1;31,72;2;;;
660;2023-11-26 03:40:00;70,1;31,23;2;;;
661;2023-11-26 04:00:00;70,1;30,26;2;;;
662;2023-11-26 04:20:00;70,1;30,74;2;;;
663;2023-11-26 04:40:00;70,1;34,16;2;;;
664;2023-11-26 05:00:00;70,1;29,77;2;;;
665;2023-11-26 05:20:00;70,1;34,16;2;;;
666;2023-11-26 05:40:00;70,1;28,3;2;;;
667;2023-11-26 06:00:00;70,1;31,72;2;;;
668;2023-11-26 06:20:00;70,1;28,3;2;;;
669;2023-11-26 06:40:00;70,1;30,74;2;;;
670;2023-11-26 07:00:00;70,1;29,77;2;;;
671;2023-11-26 07:20:00;70,1;32,21;2;;;
672;2023-11-26 07:40:00;70,1;30,26;2;;;
673;2023-11-26 08:00:00;70,1;32,21;2;;;
674;2023-11-26 08:20:00;70,1;28,3;2;;;
675;2023-11-26 08:40:00;70,1;32,7;2;;;
676;2023-11-26 09:00:00;70,1;30,74;2;;;
677;2023-11-26 09:20:00;70,1;32,7;2;;;
678;2023-11-26 09:40:00;70,1;28,3;2;;;
679;2023-11-26 10:00:00;70,1;31,23;2;;;
680;2023-11-26 10:20:00;70,1;30,26;2;;;
681;2023-11-26 10:40:00;70,1;31,23;2;;;
682;2023-11-26 11:00:00;70,1;28,79;2;;;
683;2023-11-26 11:20:00;70,1;34,16;2;;;
684;2023-11-26 11:40:00;70,1;30,74;2;;;
685;2023-11-26 12:00:00;70,1;32,21;2;;;
686;2023-11-26 12:20:00;70,1;30,74;2;;;
687;2023-11-26 12:40:00;70,1;32,7;2;;;
688;2023-11-26 13:00:00;70,1;30,26;2;;;
689;2023-11-26 13:20:00;70,1;33,67;2;;;
690;2023-11-26 13:40:00;70,1;29,77;2;;;
691;2023-11-26 14:00:00;70,1;28,79;2;;;
692;2023-11-26 14:20:00;70,1;29,28;2;;;
693;2023-11-26 14:40:00;70;20,01;2;;;
694;2023-11-26 15:00:00;70;26,84;2;;;
695;2023-11-26 15:20:00;70;25,86;2;;;
696;2023-11-26 15:40:00;70;26,84;2;;;
697;2023-11-26 16:00:00;70;26,35;2;;;
698;2023-11-26 16:20:00;70;26,35;2;;;
699;2023-11-26 16:40:00;70;25,38;2;;;
700;2023-11-26 17:00:00;70;25,86;2;;;
701;2023-11-26 17:20:00;70;25,86;2;;;
702;2023-11-26 17:40:00;70;26,35;2;;;
703;2023-11-26 18:00:00;70;25,38;2;;;
704;2023-11-26 18:20:00;70;26,84;2;;;
705;2023-11-26 18:40:00;70;26,84;2;;;
706;2023-11-26 19:00:00;70;26,84;2;;;
707;2023-11-26 19:20:00;70;24,89;2;;;
708;2023-11-26 19:40:00;70;26,35;2;;;
709;2023-11-26 20:00:00;70;25,38;2;;;
710;2023-11-26 20:20:00;70;26,84;2;;;
711;2023-11-26 20:40:00;70;25,86;2;;;
712;2023-11-26 21:00:00;70;25,86;2;;;
713;2023-11-26 21:20:00;70;25,86;2;;;
714;2023-11-26 21:40:00;70;25,86;2;;;
715;2023-11-26 22:00:00;70;25,38;2;;;
716;2023-11-26 22:20:00;70;26,35;2;;;
717;2023-11-26 22:40:00;70;25,38;2;;;
718;2023-11-27 23:00:00;70;26,35;2;;;
719;2023-11-27 23:20:00;70;26,35;2;;;
720;2023-11-27 23:40:00;70;25,86;2;;;
721;2023-11-27 00:00:00;70;26,35;2;;;
722;2023-11-27 00:20:00;70;26,35;2;;;
723;2023-11-27 00:40:00;70;25,38;2;;;
724;2023-11-27 01:00:00;70;26,35;2;;;
725;2023-11-27 01:20:00;70;25,38;2;;;
726;2023-11-27 01:40:00;70;25,86;2;;;
727;2023-11-27 02:00:00;70;25,86;2;;;
728;2023-11-27 02:20:00;70;25,86;2;;;
729;2023-11-27 02:40:00;70;26,35;2;;;
730;2023-11-27 03:00:00;70;26,35;2;;;
731;2023-11-27 03:20:00;70;26,84;2;;;
732;2023-11-27 03:40:00;70;26,84;2;;;
733;2023-11-27 04:00:00;70;26,84;2;;;
734;2023-11-27 04:20:00;70;25,86;2;;;
735;2023-11-27 04:40:00;70;26,35;2;;;
736;2023-11-27 05:00:00;70;25,38;2;;;
737;2023-11-27 05:20:00;70;26,35;2;;;
738;2023-11-27 05:40:00;70;26,35;2;;;
739;2023-11-27 06:00:00;70;26,35;2;;;
740;2023-11-27 06:20:00;70;26,35;2;;;
741;2023-11-27 06:40:00;70;26,35;2;;;
742;2023-11-27 07:00:00;70;25,86;2;;;
743;2023-11-27 07:20:00;70;25,86;2;;;
744;2023-11-27 07:40:00;70;25,86;2;;;
745;2023-11-27 08:00:00;70;26,35;2;;;
746;2023-11-27 08:20:00;70;25,86;2;;;
747;2023-11-27 08:40:00;70;26,35;2;;;
748;2023-11-27 09:00:00;70;26,35;2;;;
749;2023-11-27 09:20:00;70;26,35;2;;;
750;2023-11-27 09:40:00;70;25,86;2;;;
751;2023-11-27 10:00:00;70;26,35;2;;;
752;2023-11-27 10:20:00;70;26,35;2;;;
753;2023-11-27 10:40:00;70;26,84;2;;;
754;2023-11-27 11:00:00;70;25,38;2;;;
755;2023-11-27 11:20:00;70;26,84;2;;;
756;2023-11-27 11:40:00;70;26,84;2;;;
757;2023-11-27 12:00:00;70;26,84;2;;;
758;2023-11-27 12:20:00;70;26,84;2;;;
759;2023-11-27 12:40:00;70;25,86;2;;;
760;2023-11-27 13:00:00;70;25,86;2;;;
761;2023-11-27 13:20:00;70;26,35;2;;;
762;2023-11-27 13:40:00;62,9;25,86;2;;;
763;2023-11-27 14:00:00;62,9;26,35;2;;;
764;2023-11-27 14:20:00;62,9;27,82;2;;;
765;2023-11-27 14:40:00;62,9;26,35;2;;;
766;2023-11-27 15:00:00;62,9;27,33;2;;;
767;2023-11-27 15:20:00;62,9;27,33;2;;;
768;2023-11-27 15:40:00;62,9;28,3;2;;;
769;2023-11-27 16:00:00;62,9;26,35;2;;;
770;2023-11-27 16:20:00;62,9;27,82;2;;;
771;2023-11-27 16:40:00;62,9;26,35;2;;;
772;2023-11-27 17:00:00;62,9;28,79;2;;;
773;2023-11-27 17:20:00;62,9;28,3;2;;;
774;2023-11-27 17:40:00;62,9;29,77;2;;;
775;2023-11-27 18:00:00;62,9;27,82;2;;;
776;2023-11-27 18:20:00;62,9;29,28;2;;;
777;2023-11-27 18:40:00;62,9;28,79;2;;;
778;2023-11-27 19:00:00;62,9;28,79;2;;;
779;2023-11-27 19:20:00;62,9;28,79;2;;;
780;2023-11-27 19:40:00;62,9;29,77;2;;;
781;2023-11-27 20:00:00;62,9;26,35;2;;;
782;2023-11-27 20:20:00;62,9;27,33;2;;;
783;2023-11-27 20:40:00;62,9;26,84;2;;;
784;2023-11-27 21:00:00;62,9;26,84;2;;;
785;2023-11-27 21:20:00;62,9;26,84;2;;;
786;2023-11-27 21:40:00;62,9;27,82;2;;;
787;2023-11-27 22:00:00;62,9;27,33;2;;;
788;2023-11-27 22:20:00;62,9;28,3;2;;;
789;2023-11-27 22:40:00;62,9;28,79;2;;;
790;2023-11-28 23:00:00;62,9;28,79;2;;;
791;2023-11-28 23:20:00;62,9;26,84;2;;;
792;2023-11-28 23:40:00;62,9;28,3;2;;;
793;2023-11-28 00:00:00;62,9;27,82;2;;;
794;2023-11-28 00:20:00;62,9;25,86;2;;;
795;2023-11-28 00:40:00;62,9;28,79;2;;;
796;2023-11-28 01:00:00;62,9;26,35;2;;;
797;2023-11-28 01:20:00;62,9;27,82;2;;;
798;2023-11-28 01:40:00;62,9;26,35;2;;;
799;2023-11-28 02:00:00;62,9;26,35;2;;;
800;2023-11-28 02:20:00;62,9;25,86;2;;;
801;2023-11-28 02:40:00;62,9;26,35;2;;;
802;2023-11-28 03:00:00;62,9;25,86;2;;;
803;2023-11-28 03:20:00;62,9;25,86;2;;;
804;2023-11-28 03:40:00;62,9;26,35;2;;;
805;2023-11-28 04:00:00;62,9;27,82;2;;;
806;2023-11-28 04:20:00;62,9;25,86;2;;;
807;2023-11-28 04:40:00;62,9;28,3;2;;;
808;2023-11-28 05:00:00;62,9;25,86;2;;;
809;2023-11-28 05:20:00;62,9;27,82;2;;;
810;2023-11-28 05:40:00;62,9;24,89;2;;;
811;2023-11-28 06:00:00;62,9;27,82;2;;;
812;2023-11-28 06:20:00;62,9;26,35;2;;;
813;2023-11-28 06:40:00;62,9;27,82;2;;;
814;2023-11-28 07:00:00;62,9;25,86;2;;;
815;2023-11-28 07:20:00;62,9;27,82;2;;;
816;2023-11-28 07:40:00;62,9;25,86;2;;;
817;2023-11-28 08:00:00;62,9;25,86;2;;;
818;2023-11-28 08:20:00;62,9;24,4;2;;;
819;2023-11-28 08:40:00;62,9;26,84;2;;;
820;2023-11-28 09:00:00;62,9;24,4;2;;;
821;2023-11-28 09:20:00;62,9;26,84;2;;;
822;2023-11-28 09:40:00;62,9;26,35;2;;;
823;2023-11-28 10:00:00;62,9;24,4;2;;;
824;2023-11-28 10:20:00;62,9;26,84;2;;;
825;2023-11-28 10:40:00;62,9;26,35;2;;;
826;2023-11-28 11:00:00;62,9;26,84;2;;;
827;2023-11-28 11:20:00;62,9;25,86;2;;;
828;2023-11-28 11:40:00;62,9;27,33;2;;;
829;2023-11-28 12:00:00;62,9;26,84;2;;;
830;2023-11-28 12:20:00;62,9;27,82;2;;;
831;2023-11-28 12:40:00;62,8;25,38;2;;;
832;2023-11-28 13:00:00;62,8;23,42;2;;;
833;2023-11-28 13:20:00;62,8;23,91;2;;;
834;2023-11-28 13:40:00;62,8;22,45;2;;;
835;2023-11-28 14:00:00;62,8;25,86;2;;;
836;2023-11-28 14:20:00;62,8;24,4;2;;;
837;2023-11-28 14:40:00;62,8;25,38;2;;;
838;2023-11-28 15:00:00;62,8;23,42;2;;;
839;2023-11-28 15:20:00;62,8;24,89;2;;;
840;2023-11-28 15:40:00;62,8;23,91;2;;;
841;2023-11-28 16:00:00;62,8;25,86;2;;;
842;2023-11-28 16:20:00;62,8;23,42;2;;;
843;2023-11-28 16:40:00;62,8;25,38;2;;;
844;2023-11-28 17:00:00;62,8;23,91;2;;;
845;2023-11-28 17:20:00;62,8;22,45;2;;;
846;2023-11-28 17:40:00;62,8;24,89;2;;;
847;2023-11-28 18:00:00;62,8;24,4;2;;;
848;2023-11-28 18:20:00;62,8;25,38;2;;;
849;2023-11-28 18:40:00;62,8;29,77;2;;;
850;2023-11-28 19:00:00;62,8;23,91;2;;;
851;2023-11-28 19:20:00;62,8;24,4;2;;;
852;2023-11-28 19:40:00;62,8;24,4;2;;;
853;2023-11-28 20:00:00;62,8;26,35;2;;;
854;2023-11-28 20:20:00;62,8;25,86;2;;;
855;2023-11-28 20:40:00;62,8;27,33;2;;;
856;2023-11-28 21:00:00;62,8;25,86;2;;;
857;2023-11-28 21:20:00;62,8;27,33;2;;;
858;2023-11-28 21:40:00;62,8;24,4;2;;;
859;2023-11-28 22:00:00;62,8;23,91;2;;;
860;2023-11-28 22:20:00;62,8;26,35;2;;;
861;2023-11-28 22:40:00;62,8;25,86;2;;;
862;2023-11-28 23:00:00;62,8;26,84;2;;;
863;2023-11-28 23:20:00;62,8;23,42;2;;;
864;2023-11-28 23:40:00;62,8;25,38;2;;;
865;2023-11-29 00:00:00;62,8;23,91;2;;;
866;2023-11-29 00:20:00;62,8;24,4;2;;;
867;2023-11-29 00:40:00;62,8;22,94;2;;;
868;2023-11-29 01:00:00;62,8;24,89;2;;;
869;2023-11-29 01:20:00;62,8;21,96;2;;;
870;2023-11-29 01:40:00;62,8;24,4;2;;;
871;2023-11-29 02:00:00;62,8;22,94;2;;;
872;2023-11-29 02:20:00;62,8;24,89;2;;;
873;2023-11-29 02:40:00;62,8;22,45;2;;;
874;2023-11-29 03:00:00;62,8;24,4;2;;;
875;2023-11-29 03:20:00;62,8;22,94;2;;;
876;2023-11-29 03:40:00;62,8;22,94;2;;;
877;2023-11-29 04:00:00;62,8;22,45;2;;;
878;2023-11-29 04:20:00;62,8;22,94;2;;;
879;2023-11-29 04:40:00;62,8;22,94;2;;;
880;2023-11-29 05:00:00;62,8;23,42;2;;;
881;2023-11-29 05:20:00;62,8;22,94;2;;;
882;2023-11-29 05:40:00;62,8;22,45;2;;;
883;2023-11-29 06:00:00;62,8;22,94;2;;;
884;2023-11-29 06:20:00;62,8;22,94;2;;;
885;2023-11-29 06:40:00;62,8;20,98;2;;;
886;2023-11-29 07:00:00;62,8;21,96;2;;;
887;2023-11-29 07:20:00;62,8;23,91;2;;;
888;2023-11-29 07:40:00;62,8;22,94;2;;;
889;2023-11-29 08:00:00;62,8;23,42;2;;;
890;2023-11-29 08:20:00;62,8;24,89;2;;;
891;2023-11-29 08:40:00;62,8;23,42;2;;;
892;2023-11-29 09:00:00;62,8;23,91;2;;;
893;2023-11-29 09:20:00;62,8;22,94;2;;;
894;2023-11-29 09:40:00;62,8;20,98;2;;;
895;2023-11-29 10:00:00;62,8;21,96;2;;;
896;2023-11-29 10:20:00;62,8;16,59;2;;;
897;2023-11-29 10:40:00;62,8;21,96;2;;;
898;2023-11-29 11:00:00;62,8;22,94;2;;;
899;2023-11-29 11:20:00;62,8;24,4;2;;;
900;2023-11-29 11:40:00;62,7;23,42;2;;;
901;2023-11-29 12:00:00;62,7;24,89;2;;;
902;2023-11-29 12:20:00;62,7;23,42;2;;;
903;2023-11-29 12:40:00;62,7;21,47;2;;;
904;2023-11-29 13:00:00;62,7;24,4;2;;;
905;2023-11-29 13:20:00;62,7;25,38;2;;;
906;2023-11-29 13:40:00;62,7;23,42;2;;;
907;2023-11-29 14:00:00;62,7;23,91;2;;;
908;2023-11-29 14:20:00;62,7;23,91;2;;;
909;2023-11-29 14:40:00;62,7;24,4;2;;;
910;2023-11-29 15:00:00;62,7;23,42;2;;;
911;2023-11-29 15:20:00;62,7;23,42;2;;;
912;2023-11-29 15:40:00;62,7;22,45;2;;;
913;2023-11-29 16:00:00;62,7;23,91;2;;;
914;2023-11-29 16:20:00;62,7;23,42;2;;;
915;2023-11-29 16:40:00;62,7;24,4;2;;;
916;2023-11-29 17:00:00;62,7;23,91;2;;;
917;2023-11-29 17:20:00;62,7;24,89;2;;;
918;2023-11-29 17:40:00;62,7;23,42;2;;;
919;2023-11-29 18:00:00;62,7;24,4;2;;;
920;2023-11-29 18:20:00;62,7;20,5;2;;;
921;2023-11-29 18:40:00;62,7;22,94;2;;;
922;2023-11-29 19:00:00;62,7;23,91;2;;;
923;2023-11-29 19:20:00;62,7;22,94;2;;;
924;2023-11-29 19:40:00;62,7;24,4;2;;;
925;2023-11-29 20:00:00;62,7;22,45;2;;;
926;2023-11-29 20:20:00;62,7;22,94;2;;;
927;2023-11-29 20:40:00;62,7;24,4;2;;;
928;2023-11-29 21:00:00;62,7;22,45;2;;;
929;2023-11-29 21:20:00;62,7;24,4;2;;;
930;2023-11-29 21:40:00;62,7;19,52;2;;;
931;2023-11-29 22:00:00;62,7;23,42;2;;;
932;2023-11-29 22:20:00;62,7;25,86;2;;;
933;2023-11-29 22:40:00;62,7;22,94;2;;;
934;2023-11-29 23:00:00;62,7;23,42;2;;;
935;2023-11-29 23:20:00;62,7;23,42;2;;;
936;2023-11-29 23:40:00;62,7;17,57;2;;;
937;2023-11-30 00:00:00;62,7;22,94;2;;;
938;2023-11-30 00:20:00;62,7;23,91;2;;;
939;2023-11-30 00:40:00;62,7;23,42;2;;;
940;2023-11-30 01:00:00;62,7;23,42;2;;;
941;2023-11-30 01:20:00;62,7;23,91;2;;;
942;2023-11-30 01:40:00;62,7;22,94;2;;;
943;2023-11-30 02:00:00;62,7;22,94;2;;;
944;2023-11-30 02:20:00;62,7;24,4;2;;;
945;2023-11-30 02:40:00;62,7;22,94;2;;;
946;2023-11-30 03:00:00;62,7;23,91;2;;;
947;2023-11-30 03:20:00;62,7;22,45;2;;;
948;2023-11-30 03:40:00;62,7;25,38;2;;;
949;2023-11-30 04:00:00;62,7;22,45;2;;;
950;2023-11-30 04:20:00;62,7;24,89;2;;;
951;2023-11-30 04:40:00;62,7;22,94;2;;;
952;2023-11-30 05:00:00;62,7;24,89;2;;;
953;2023-11-30 05:20:00;62,7;22,45;2;;;
954;2023-11-30 05:40:00;62,7;22,45;2;;;
955;2023-11-30 06:00:00;62,7;21,96;2;;;
956;2023-11-30 06:20:00;62,7;24,89;2;;;
957;2023-11-30 06:40:00;62,7;23,42;2;;;
958;2023-11-30 07:00:00;62,7;24,4;2;;;
959;2023-11-30 07:20:00;62,7;22,94;2;;;
960;2023-11-30 07:40:00;62,7;24,4;2;;;
961;2023-11-30 08:00:00;62,7;22,45;2;;;
962;2023-11-30 08:20:00;62,7;23,91;2;;;
963;2023-11-30 08:40:00;62,7;26,35;2;;;
964;2023-11-30 09:00:00;62,7;22,94;2;;;
965;2023-11-30 09:20:00;62,7;19,03;2;;;
966;2023-11-30 09:40:00;62,7;24,4;2;;;
967;2023-11-30 10:00:00;62,7;23,42;2;;;
968;2023-11-30 10:20:00;62,7;21,96;2;;;
969;2023-11-30 10:40:00;62,7;25,86;2;;;
970;2023-11-30 11:00:00;62,7;27,82;2;;;
971;2023-11-30 11:20:00;62,7;27,33;2;;;
972;2023-11-30 11:40:00;62,7;28,79;2;;;
973;2023-11-30 12:00:00;62,7;27,33;2;;;
974;2023-11-30 12:20:00;62,7;28,79;2;;;
975;2023-11-30 12:40:00;62,7;27,33;2;;;
976;2023-11-30 13:00:00;62,7;26,35;2;;;
977;2023-11-30 13:20:00;62,7;26,84;2;;;
978;2023-11-30 13:40:00;62,7;25,86;2;;;
979;2023-11-30 14:00:00;62,7;27,82;2;;;
980;2023-11-30 14:20:00;62,7;25,86;2;;;
981;2023-11-30 14:40:00;62,7;27,82;2;;;
982;2023-11-30 15:00:00;62,7;26,35;2;;;
983;2023-11-30 15:20:00;62,7;25,86;2;;;
984;2023-11-30 15:40:00;62,7;27,33;2;;;
985;2023-11-30 16:00:00;62,7;28,3;2;;;
986;2023-11-30 16:20:00;62,7;27,82;2;;;
987;2023-11-30 16:40:00;62,7;25,86;2;;;
988;2023-11-30 17:00:00;62,7;26,84;2;;;
989;2023-11-30 17:20:00;62,7;27,82;2;;;
990;2023-11-30 17:40:00;62,7;27,82;2;;;
991;2023-11-30 18:00:00;62,7;25,86;2;;;
992;2023-11-30 18:20:00;62,7;26,35;2;;;
993;2023-11-30 18:40:00;62,7;27,33;2;;;
994;2023-11-30 19:00:00;62,7;26,84;2;;;
995;2023-11-30 19:20:00;62,7;29,77;2;;;
996;2023-11-30 19:40:00;62,7;25,38;2;;;
997;2023-11-30 20:00:00;62,7;25,38;2;;;
998;2023-11-30 20:20:00;62,7;25,86;2;;;
999;2023-11-30 20:40:00;62,7;25,38;2;;;
1000;2023-11-30 21:00:00;62,7;26,84;2;;;
1001;2023-11-30 21:20:00;62,7;25,86;2;;;
1002;2023-11-30 21:40:00;62,7;26,84;2;;;
1003;2023-11-30 22:00:00;62,7;24,89;2;;;
1004;2023-11-30 22:20:00;62,7;27,82;2;;;
1005;2023-11-30 22:40:00;62,7;25,86;2;;;
1006;2023-11-30 23:00:00;62,7;27,33;2;;;
